"gene_id","baseMean_FvIAC_HT","baseMean_FvIAC_VF","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FVEG_12201",75.1404716315344,3325.17284657357,1700.15665910255,-5.46739026088902,0.792582883949481,-6.89819370517407,5.26679006051996e-12,2.16670547153409e-10
"FVEG_12015",31.4487693577833,1383.03503723348,707.24190329563,-5.46486154132038,1.04939379343337,-5.20763661412617,1.9126101614333e-07,3.49527602011735e-06
"FVEG_08439",19.711586179761,860.680305912514,440.195946046138,-5.46200957404087,0.548687824750198,-9.9546760975197,2.4060508770551e-23,3.0237138008361e-21
"FVEG_05984",29.9591491270088,1320.8852125412,675.422180834105,-5.45513465796458,1.18082538162502,-4.61976405898167,3.84176663023222e-06,5.10048727434882e-05
"FVEG_16942",3.24463434332293,140.73994834241,71.9922913428663,-5.44720836335841,1.31065892538593,-4.15608382764758,3.23749078447262e-05,0.000334844875498893
"FVEG_13383",6.01162792822997,255.140991033709,130.576309480969,-5.43187889735713,0.728646971080093,-7.45474710380709,9.00403722467312e-14,4.91684747018757e-12
"FVEG_13359",370.212102410298,15854.6491531997,8112.43062780498,-5.42149186627998,0.539829043076205,-10.0429792279899,9.86488126848921e-24,1.25695028829333e-21
"FVEG_04090",19.5394094330347,839.50614873774,429.522779085388,-5.41999109547862,0.792921261536028,-6.83547201771226,8.17354526622785e-12,3.22574696777443e-10
"FVEG_10803",2.86268163933857,117.998164221213,60.4304229302757,-5.41621431581725,1.096150154776,-4.94112443648203,7.76733138606939e-07,1.24358635490053e-05
"FVEG_13167",74.509966940104,3182.09674923559,1628.30335808785,-5.41363091725537,1.05684827460985,-5.12242963092681,3.01623674471679e-07,5.30094940537008e-06
"FVEG_12443",4.10487890477174,178.93689712386,91.5208880143156,-5.38691875644128,1.11656191575581,-4.82455892541778,1.40313431114381e-06,2.13382789393607e-05
"FVEG_13362",2.0457069215106,89.263841117861,45.6547740196858,-5.3756992747257,1.36127469236357,-3.94901874315456,7.84722078001629e-05,0.000716322422247457
"FVEG_12040",11.428785503649,472.989034239558,242.208909871603,-5.37424274131549,2.03055011927469,-2.64669297758342,0.00812831129908191,0.0342182596729151
