"gene_id","baseMean_FvIAC_HT","baseMean_FvIAC_VF","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FVEG_02000",12960.9344566301,5081.69238673387,9021.31342168201,1.35070805741987,0.298786516428657,4.52064595673409,6.16512210908612e-06,7.71607506531461e-05
"FVEG_11551",1873.87038874117,734.817999752102,1304.34419424663,1.35059042793452,0.424031307927296,3.1851195953816,0.00144694197209437,0.00838020558837989
"FVEG_02164",6948.34959608461,2727.15268592155,4837.75114100308,1.34923445953934,0.375319199252392,3.59489858826012,0.00032451796057464,0.00240284727224516
"FVEG_01014",3907.73434295244,1534.49145295037,2721.11289795141,1.34876431552031,0.409449353370303,3.29409316297174,0.000987397663200986,0.00606723788493359
"FVEG_02980",587.403909893861,230.959196705962,409.181553299911,1.34555897016092,0.452881981727668,2.97110290196983,0.00296732338006376,0.0151066729682047
"FVEG_01262",1992.02057536873,784.197253738334,1388.10891455353,1.34489922359551,0.329792573364177,4.07801549281823,4.54217405048812e-05,0.000449029145896314
"FVEG_05381",911.684168907274,359.135052543192,635.409610725233,1.34307515013812,0.507889059797298,2.64442622700744,0.00818295422417006,0.0343886495888851
"FVEG_17704",751.099604284839,295.956441210555,523.528022747697,1.34296648225222,0.349817272730669,3.83905137607711,0.000123510586652847,0.00105895899247965
"FVEG_09123",6040.25552562185,2381.34061503083,4210.79807032634,1.34270856213295,0.38418664422291,3.49493815655365,0.000474171610776767,0.00327317558861254
"FVEG_03085",1369.4357344443,541.771752424711,955.603743434508,1.33876864818689,0.456268737876744,2.93416694384297,0.00334444270209917,0.0166724619391506
"FVEG_04501",3944.68557220133,1559.82327214343,2752.25442217238,1.33861251027329,0.345537538014952,3.87400025468539,0.000107063300211252,0.000933648969712953
"FVEG_10273",6513.06383873057,2582.2605986345,4547.66221868254,1.33459737331745,0.474324721778619,2.81367871426348,0.0048978152888163,0.0223879210062784
"FVEG_05028",762.737176447292,302.902689784688,532.81993311599,1.33355925407146,0.408791882032441,3.26219602855428,0.00110552665997721,0.00669004061914971
"FVEG_15961",411.774850411254,163.433128335336,287.603989373295,1.33268947099849,0.513997189880009,2.59279524720671,0.00951994288641946,0.0388505142526744
"FVEG_03808",7843.03472265173,3114.75689192073,5478.89580728623,1.33244921833876,0.328188596337641,4.06001071703275,4.90704635774651e-05,0.000480350914483791
"FVEG_01959",1575.90034532113,626.18647473161,1101.04341002637,1.33076298177597,0.347632595988603,3.82807307810571,0.000129150413940581,0.00110048033421418
"FVEG_01934",4505.70440825277,1794.87506142277,3150.28973483777,1.32796885295988,0.509005437798065,2.60894826331249,0.00908209724163761,0.0374636511217551
"FVEG_02631",6409.55487678206,2555.60361109227,4482.57924393717,1.32685137029004,0.31285167691833,4.24115153659991,2.2237592978714e-05,0.000244613522765854
"FVEG_09521",4257.4827659856,1698.33304687064,2977.90790642812,1.32586172094616,0.385336293706475,3.44079118058917,0.000580015977409227,0.00387832840871155
"FVEG_00909",8660.2929518504,3457.16676540918,6058.72985862979,1.32477384100191,0.306112089526415,4.32774100183844,1.5064646762555e-05,0.000172970049311238
"FVEG_09644",7170.22487441586,2863.85864201794,5017.0417582169,1.32414240865025,0.368424861230021,3.59406366939917,0.000325560225594262,0.00240478987959626
"FVEG_08226",422.193580553555,168.657441807272,295.425511180414,1.32340300211083,0.37475061403404,3.53142317197276,0.000413329913762086,0.00293717167223344
"FVEG_07962",573.703612486534,229.220247316228,401.461929901381,1.32204723392598,0.510903692108689,2.58766427870075,0.00966291069793688,0.039311548888192
"FVEG_05425",2040.93152241437,816.89509814841,1428.91331028139,1.3211700625034,0.464633816910998,2.84346514269424,0.00446258904464456,0.0209089846249077
"FVEG_11327",394.797400195412,158.155686456303,276.476543325857,1.31947927366476,0.504509647667873,2.61536975509613,0.00891309076410321,0.0368493441504655
"FVEG_01882",1370.5881680076,549.62929401871,960.108731013152,1.31813834902272,0.378469330887082,3.48281417131786,0.000496172649095631,0.00339818960448676
"FVEG_02315",3167.09778993822,1270.51382659018,2218.8058082642,1.31783538125236,0.378985961825621,3.47726700721101,0.000506553094072913,0.00345510638291814
"FVEG_00876",72425.8469384012,29067.3492900111,50746.5981142062,1.31710538723529,0.345259829386275,3.81482372153327,0.000136280180398309,0.00115335274444104
"FVEG_05169",7115.63046120561,2855.82740960794,4985.72893540677,1.31707271289359,0.388101299205389,3.39363129056824,0.000689724878274561,0.00448761420800768
"FVEG_02831",1845.97405060575,740.875625161695,1293.42483788372,1.31705132104294,0.413146958359287,3.18785191175868,0.00143333923833746,0.00831191793458144
"FVEG_02882",2758.23652248229,1108.31863491789,1933.27757870009,1.3156285649211,0.380357009157061,3.45893077621147,0.000542324268444417,0.00367179545292183
"FVEG_09622",3557.05056217218,1436.8235353134,2496.93704874279,1.30773344257464,0.442090758844705,2.95806554742758,0.00309576287506773,0.0156390576078587
"FVEG_14852",2155.88035627554,872.306012447062,1514.0931843613,1.304941225467,0.437555295335124,2.98234586434965,0.0028604864485133,0.0147043144732918
"FVEG_05014",516.631048140618,209.254542606551,362.942795373584,1.30239551436832,0.457596088202658,2.84616837413068,0.0044248791402038,0.0207960252214291
"FVEG_08018",915.350229161525,371.487617213236,643.418923187381,1.30180998437162,0.364947712515669,3.56711369800881,0.0003609349011337,0.00261963353085488
"FVEG_05413",4523.85388832191,1835.50310270292,3179.67849551241,1.30158903064953,0.373544185130997,3.48443124658221,0.000493184151826013,0.00338404742621679
"FVEG_00480",1151.28716260032,467.445564554486,809.366363577402,1.30000216557029,0.262768970165641,4.94731993945408,7.52422504263786e-07,1.20676993953076e-05
"FVEG_02790",4894.79416156748,1990.17982269285,3442.48699213017,1.29864263317754,0.438716070696313,2.96009815896734,0.0030754103702004,0.0155619496614553
"FVEG_00374",4137.7184813084,1683.00625448949,2910.36236789895,1.29768859421012,0.307196392564733,4.22429633165912,2.39688499417245e-05,0.000259610660407769
"FVEG_16524",6431.55910564712,2616.74621182512,4524.15265873612,1.29740169830973,0.326856592799396,3.96933005755827,7.20749892748827e-05,0.000672651018929577
"FVEG_06030",4362.0250819097,1775.80651261268,3068.91579726119,1.29687060203522,0.50918923409253,2.54693248639965,0.0108674455925844,0.0430497063725052
"FVEG_01233",4216.01119803392,1718.37287665437,2967.19203734415,1.29508765674949,0.353404588137411,3.6646034042035,0.000247722142908189,0.0019226759213534
"FVEG_02668",4910.15330705836,2004.86619559583,3457.5097513271,1.2920908067352,0.456921800296496,2.82781606370448,0.00468667260466388,0.0216820647882937
"FVEG_09661",11263.8160398052,4603.53480964067,7933.67542472293,1.29080190563075,0.503713337909486,2.56257241666032,0.010389991752471,0.0416234866101175
"FVEG_09833",1450.13944556135,593.553652774622,1021.84654916798,1.28909973432099,0.39394980367319,3.27224362672963,0.00106697591059081,0.00648240861176165
"FVEG_06159",20292.33689438,8318.84287464145,14305.5898845107,1.28643649151534,0.398929750439669,3.22471936499479,0.00126096209886606,0.00749227091644901
